4973,11,4
5123,10,4
3982,9,4
2393,12,5
4219,18,4
5742,15,3
1897,5,3
4766,19,5
6095,2,5
4727,14,2
1775,2,5
5265,3,4
3510,9,0
2465,11,3
3189,18,4
3094,11,5
2816,18,3
3169,3,5
2932,17,1
5310,13,3
5259,2,3
1611,11,5
3465,14,4
3450,18,3
1901,13,4
4418,11,1
5049,7,5
6367,14,5
6035,7,1
3550,8,5
5672,20,5
1709,18,4
1995,8,4
1723,8,1
4400,9,4
2924,3,4
4920,7,5
6199,13,3
2894,2,1
5239,17,3
5142,3,4
6064,19,3
1886,17,4
3837,8,5
5692,6,5
5272,12,3
2571,2,5
6039,1,5
5452,13,5
1976,8,5
2307,7,3
2863,19,3
3753,8,4
6425,5,5
3622,1,5
6360,2,5
2101,15,4
2787,15,4
5206,20,4
3406,6,5
2005,9,5
1904,7,5
5138,11,5
5306,15,3
4482,11,3
6453,17,2
6317,6,1
4798,9,3
1995,6,4
6479,3,4
1831,18,3
3430,5,4
6000,10,2
5916,6,0
3428,15,5
2808,10,4
4684,13,3
5465,13,5
1896,12,0
4705,6,4
5995,17,2
4072,9,4
4700,7,2
3605,5,3
2232,8,5
4864,18,5
3418,2,3
4798,19,4
4626,19,0
3924,4,5
5419,2,4
2236,8,0
3983,8,0
4753,18,5
2713,7,4
4921,7,5
4580,9,3
5572,20,5
4369,15,5
3186,15,1
4188,18,4
3649,2,3
4467,19,5
5194,20,5
5330,1,4
3963,6,4
4453,14,4
2475,16,2
6057,13,3
1617,15,0
1597,19,3
2782,14,3
2606,12,4
5100,6,4
3598,16,2
6153,14,5
2560,1,5
6015,2,0
6038,18,3
4639,19,4
4323,15,5
3490,3,5
1933,16,5
3294,2,5
1643,2,1
2483,5,3
1835,2,4
3909,10,5
4570,4,3
3817,17,5
5804,13,2
3555,6,5
2154,20,4
6195,9,3
2150,1,4
6505,8,5
2378,7,4
2314,7,4
5877,13,4
3129,19,2
2229,19,4
4099,5,3
3715,5,3
5546,13,5
6163,16,3
4292,2,4
5469,11,3
3231,14,5
6453,7,4
2516,9,4
2795,10,0
3168,19,3
2808,17,3
6076,16,2
5097,11,3
1926,1,3
6021,10,2
6203,19,3
5233,11,3
5417,1,1
4649,16,5
5729,8,4
3362,15,4
4250,9,5
6397,11,4
4390,5,2
3023,13,2
6270,14,3
2454,4,4
3694,5,4
6049,5,3
3894,12,3
5897,8,4
2665,7,3
5399,13,5
4026,14,4
5954,3,4
1914,12,4
2900,13,5
5812,15,5
3228,16,4
5726,15,4
3730,2,4
5982,18,3
5389,4,5
6391,4,4
3824,16,2
4264,1,4
4704,11,4
2680,8,5
1987,11,2
2585,14,4
3698,11,4
1553,18,3
3971,11,5
3042,9,3
1689,4,5
5166,18,5
1580,2,4
2126,12,3
4500,7,4
4501,11,1
3993,4,5
6344,12,4
5846,10,4
5082,13,5
3911,17,4
4738,3,5
6090,5,1
4906,10,5
3907,10,4
2022,13,0
2058,7,5
3994,19,1
3069,8,2
6289,3,3
2648,1,3
5103,2,3
3788,19,4
4386,6,3
3045,6,4
6511,5,0
5772,3,4
3464,10,1
1777,13,4
2131,7,5
4242,16,5
5489,19,5
2810,1,3
2055,6,3
4794,15,5
6179,9,0
6347,7,3
4843,7,5
5537,4,4
5332,11,4
2955,17,4
1778,18,0
5570,3,5
3239,4,5
4491,19,5
2104,5,3
2056,10,4
2105,5,5
5820,19,5
1830,19,5
3561,15,5
3157,8,3
4952,15,4
2054,17,2
3581,4,5
5850,5,3
4372,10,3
6209,1,5
5688,2,5
4890,14,4
6212,13,4
2407,15,2
2522,9,2
6430,15,2
4834,1,4
4176,20,5
5037,17,5
5322,18,1
2107,17,4
5613,1,4
5064,4,1
4839,2,5
2547,3,2
2429,14,2
2592,15,5
2208,8,0
5960,2,3
4329,16,4
3486,13,5
2105,9,5
3062,14,4
6016,19,3
3155,13,3
4204,15,5
3567,6,4
4242,12,5
4206,6,1
3666,9,4
2581,17,3
1732,14,1
3230,4,2
2655,9,3
5674,5,4
2955,4,5
4766,18,3
4565,10,4
6409,14,4
5655,9,5
4358,7,2
5732,11,2
2216,18,3
4899,2,5
5106,10,4
1949,11,5
6234,16,4
1783,15,3
2924,20,2
2823,18,2
5691,2,5
6003,2,5
3201,6,4
5788,7,5
5725,10,4
4466,3,4
1904,17,4
5732,7,4
2645,1,4
2578,2,4
1777,3,1
6327,8,1
5394,14,3
2832,2,5
6216,1,5
2704,16,5
2564,17,3
3878,15,3
4008,15,4
4208,13,3
4907,20,5
6513,11,4
3566,7,3
2490,12,4
5950,13,5
6114,15,3
3888,18,4
1610,18,3
5990,8,4
4944,6,5
3044,14,0
4729,18,5
5362,17,4
2734,10,2
1905,3,2
5462,18,5
4199,15,5
6481,12,2
4262,20,5
1561,5,2
2201,16,5
1609,12,4
3353,4,3
3758,3,4
3476,16,5
3333,1,5
6320,19,5
5064,5,5
3655,10,0
2737,6,3
2199,16,3
4751,9,1
4639,11,5
5693,10,5
2131,8,5
2826,12,3
3799,18,0
4246,2,3
5274,16,2
3065,16,2
4991,14,3
3580,6,2
6430,9,4
3729,2,4
4801,16,5
5651,10,3
4986,20,5
4004,10,1
4603,3,1
6238,14,5
2317,7,5
4025,14,3
4499,7,4
4827,1,4
2013,13,4
2246,18,4
3823,12,5
5782,13,5
4690,7,4
4068,16,5
2350,1,5
3877,1,0
2091,15,1
3505,6,5
1768,16,4
3485,1,5
3835,10,5
2096,6,5
2459,5,2
3394,12,4
4065,6,3
5264,5,2
3610,20,3
3417,5,3
2810,8,5
4138,9,3
4081,20,5
5036,4,1
5265,10,5
4297,19,3
6346,3,3
6495,11,2
6079,9,5
2486,5,3
3644,10,3
4524,18,5
2932,10,3
3653,4,5
3172,5,5
5943,12,4
5983,16,5
2649,18,5
2360,13,4
3827,14,4
4575,16,5
3787,3,4
4549,5,4
5802,13,3
4366,14,5
2656,8,0
2845,7,4
5345,7,0
6284,7,4
6484,7,5
3525,16,1
3172,12,2
5080,5,3
4842,7,4
5848,5,4
4760,1,4
2784,15,4
4903,19,4
3078,3,5
6241,3,3
1787,11,4
5258,8,4
4941,16,3
2348,15,5
4729,8,4
2305,1,4
5624,1,3
2616,1,5
5704,20,2
5097,4,5
3888,20,5
1987,16,1
2912,10,4
6379,14,4
2056,19,4
5407,16,2
4807,2,4
2815,7,4
6129,9,4
3366,12,2
1944,3,2
5616,2,4
3907,2,5
2988,16,3
2437,17,4
1543,6,4
3014,2,4
5380,7,1
3844,5,3
3703,12,5
1569,14,1
3172,20,4
2226,11,3
3313,9,4
6392,17,1
3061,1,5
4259,10,3
4252,16,5
5999,1,5
3146,18,5
5148,8,3
4212,20,5
3508,8,4
4331,10,4
2241,11,2
2007,13,5
3821,3,5
5525,17,3
4876,15,4
4684,17,3
5451,8,4
4951,19,4
1902,4,5
3749,2,2
5182,4,2
4045,9,4
4688,16,0
3417,11,4
5381,4,1
2984,14,5
4638,7,5
3119,2,5
2956,9,2
3819,19,5
2933,13,4
2060,13,5
3235,19,1
2922,15,5
6002,1,1
3528,1,2
3580,19,4
1588,16,2
1684,7,4
5502,2,5
3835,7,4
1605,9,5
4127,3,4
3340,2,5
3163,6,4
4517,19,3
4843,4,5
3333,15,3
1656,4,4
3093,13,4
5045,17,5
4131,2,2
4725,17,3
4180,13,3
2267,7,5
5036,16,5
4390,17,3
3406,2,4
3979,20,5
5626,16,1
6273,19,4
2263,20,5
5536,6,3
4584,7,2
1766,10,4
4810,1,1
4618,19,4
5875,11,0
6237,8,4
3528,13,3
1770,20,1
4047,20,3
4451,14,4
5608,4,1
3593,1,4
6500,11,3
5020,16,5
4076,10,5
5751,3,5
5600,8,5
4145,19,2
4132,14,5
4735,18,5
6233,3,2
6145,12,5
4875,1,3
4985,11,0
4517,14,3
5868,12,5
5484,5,5
5012,5,2
6039,16,5
4639,12,3
4781,7,3
2349,19,2
2913,15,1
3607,10,5
4872,10,4
5762,20,3
2520,14,2
3428,11,4
3090,9,2
5638,9,3
4182,1,5
1610,17,2
1910,2,3
5132,8,5
3373,11,0
3359,9,4
5537,9,4
4116,19,4
5756,12,5
4032,19,5
2586,10,4
4274,14,2
4640,3,3
1559,13,3
3725,6,1
6383,9,2
4103,13,4
1733,3,5
5547,15,2
2802,8,5
4878,17,4
1830,14,3
2230,2,5
4249,20,5
1789,15,4
3629,9,5
2686,7,2
4584,18,4
6227,16,5
6345,14,4
5842,8,2
5115,12,3
3933,2,3
4841,15,4
4997,20,5
2755,4,5
5794,11,3
5242,17,3
1719,15,1
1898,20,2
5255,10,5
3698,8,3
2646,14,4
2633,2,3
1721,9,4
4930,2,1
5409,20,5
5438,17,5
6371,10,0
2466,6,2
2450,12,4
3834,17,4
3459,6,4
3223,11,3
2388,16,4
6256,20,3
4651,15,5
4855,2,5
3411,20,4
5377,19,4
4475,1,4
5286,3,4
4218,10,5
2029,7,5
5796,15,5
1758,3,4
3837,3,3
2632,8,2
1799,5,2
3791,4,1
2978,3,2
6220,11,5
2215,13,2
4148,19,3
5790,20,4
4380,19,4
4446,11,4
1555,5,5
6207,17,5
6392,8,5
3991,4,5
5468,2,5
5546,11,4
5006,16,5
3129,6,2
1702,3,5
3022,1,3
3383,19,5
1660,12,5
3747,4,3
3451,9,3
3854,4,2
6077,1,3
6329,16,5
2228,13,5
4299,6,4
2785,5,1
5572,1,3
6242,12,2
2954,13,3
2796,8,0
6422,20,3
4392,17,3
5954,13,5
5145,3,4
1605,13,4
1695,1,2
5932,18,4
4443,2,2
3774,14,4
2473,8,3
3535,7,5
2802,14,4
4723,8,5
4178,20,5
1624,18,2
6097,5,3
3826,6,4
2759,5,4
4452,17,1
5345,6,5
4243,16,3
3910,10,5
6262,17,5
4121,2,3
6157,4,3
3134,18,0
1691,8,4
4662,19,2
2876,15,2
4196,12,2
5008,19,2
5825,20,5
2986,9,3
2509,18,4
1695,8,1
5749,17,4
5514,17,1
6284,9,5
4800,2,4
2894,9,4
2448,3,5
5626,10,2
6012,20,1
4992,2,1
4264,11,4
2198,12,3
3272,6,4
6241,20,1
3145,8,4
3405,4,5
4580,8,3
4117,14,4
1875,18,3
5010,19,4
5123,14,0
3437,19,4
1728,18,4
3546,9,4
2349,16,4
2011,17,5
5177,12,5
3917,16,4
3145,7,3
5061,19,5
4831,6,4
2209,15,4
2491,20,5
4487,17,1
1710,4,4
5015,8,2
5211,20,4
2984,7,2
3629,4,4
1532,9,5
6164,9,4
4388,18,4
4914,1,4
5469,19,4
3879,6,3
3366,14,2
1845,2,5
4577,7,5
1910,18,3
3418,5,5
2507,6,5
2963,4,4
2755,19,3
5630,9,4
4159,3,5
1996,5,4
2546,1,2
2786,11,4
1826,4,5
6001,13,3
2537,10,4
1601,1,5
2185,9,0
1553,1,3
2091,20,4
5723,17,4
1576,14,3
3233,10,5
1729,18,2
2465,5,2
3792,18,4
3259,20,3
5598,6,3
6226,6,2
2693,9,4
4656,10,5
2181,17,5
5074,14,1
4563,15,0
2263,11,2
6324,16,2
1605,7,3
6022,14,0
2762,5,5
2678,7,4
5353,20,4
3390,16,5
3834,8,5
1874,19,4
2532,1,5
5014,3,4
3669,19,5
5307,7,4
4632,13,1
5902,15,4
3971,9,4
5553,9,3
3785,14,4
3589,12,4
4754,10,5
4907,13,0
1612,5,5
3698,20,5
4421,4,3
2857,2,4
3466,14,5
6266,12,2
4620,16,4
3598,6,3
4686,11,3
5240,1,3
4790,10,3
3034,11,3
2205,4,3
4944,16,5
2312,8,4
3241,3,4
2194,9,2
1897,10,5
2561,9,3
3303,16,3
4235,9,4
2183,8,2
5883,6,4
3196,15,4
6432,20,3
5789,18,5
2031,11,3
4397,16,1
2045,19,3
3393,5,3
2968,17,5
6273,4,5
3465,1,3
2577,1,3
4600,2,3
4237,13,1
6341,18,5
2311,18,5
3390,19,5
4178,10,2
3727,20,4
5957,16,4
4395,16,4
3097,17,2
1996,9,2
3507,20,3
1595,5,1
2782,5,4
6393,1,2
5988,1,3
4878,9,2
6483,6,5
3691,10,5
2062,19,0
6113,3,4
5801,1,3
5119,13,5
4115,7,2
2235,12,5
3146,6,5
3330,20,2
1542,4,5
1846,17,5
5875,14,4
3956,15,4
4959,6,4
5454,12,3
4043,8,3
5561,13,3
5127,8,5
6119,3,4
3093,9,4
5273,7,5
4964,16,2
4528,1,0
5083,12,3
1838,4,2
4244,15,3
2968,7,2
2961,6,5
2318,3,2
6136,16,2
4315,5,4
5114,11,5
6226,3,4
4547,5,5
5652,12,3
5688,13,4
4014,8,2
5446,15,0
3264,6,2
4411,19,0
4811,17,5
3021,20,5
6434,8,3
5287,16,4
2903,20,4
2817,8,5
2963,10,1
3864,16,3
1895,19,2
3976,17,2
5742,5,2
6515,17,3
6465,10,5
2900,18,2
3394,1,3
4623,8,2
5929,6,2
1902,9,3
4468,9,3
2120,8,1
3507,4,3
1622,8,3
3742,3,5
3618,18,2
4731,2,5
6492,4,2
5739,11,4
3914,13,3
6427,20,4
4234,11,3
5523,18,5
1778,13,4
2201,17,5
1555,15,3
3058,17,5
3873,20,4
3852,6,4
2149,8,2
1989,1,3
1637,15,3
1875,6,2
4829,19,3
4322,12,5
2127,13,4
6119,10,5
3169,14,5
5273,15,4
5222,7,2
2994,9,4
2324,8,3
4706,19,4
4524,16,5
5774,15,2
3086,3,5
3033,9,3
5167,1,4
2538,14,5
4101,9,1
3322,4,2
5258,4,5
3952,15,5
2889,19,4
2339,19,4
6463,4,4
5906,1,4
3304,8,3
4355,1,2
3407,4,5
4298,9,3
2786,1,5
1962,1,5
4984,10,5
3354,2,4
3636,13,4
6019,1,2
6319,10,4
1684,16,5
4246,14,3
6427,8,3
3622,20,3
6101,17,4
3110,16,3
2480,11,3
3643,9,5
3354,18,5
1629,4,3
6102,15,3
1578,13,4
3169,6,2
3467,4,4
4422,14,4
6229,13,5
3853,6,4
1766,4,5
1790,3,5
4825,14,4
2357,11,5
4013,11,4
5964,1,3
4594,13,2
1608,12,5
5710,6,5
2295,14,5
5885,10,4
1717,13,1
4645,14,4
5708,14,5
1560,3,4
4000,4,5
1954,14,5
2876,1,5
4325,2,4
2884,2,2
4266,17,4
1556,15,4
5100,18,0
3832,2,5
1954,9,4
5787,2,5
3840,9,3
4030,2,4
2988,11,3
1600,12,4
6005,5,3
5324,15,4
2166,20,4
4520,17,4
4723,19,5
3501,3,5
2639,17,5
2775,5,4
5449,7,3
3913,12,5
5532,3,4
2732,10,3
5314,9,4
5398,11,3
2966,15,5
1900,17,4
6484,8,0
3168,18,5
5048,8,1
2937,8,2
5112,1,3
5197,4,5
5386,20,4
4154,18,5
2592,9,2
4635,8,3
4493,12,5
2960,13,1
4304,9,4
3904,11,5
2669,6,5
2634,2,4
2779,2,4
2294,20,5
1813,11,3
1866,14,5
5206,5,4
6443,19,4
6272,5,5
3250,10,5
3550,5,4
2164,16,3
2412,1,4
4530,3,5
3063,4,4
5740,15,2
4650,6,5
5366,5,3
2560,2,5
3396,4,2
3758,5,2
3768,14,5
1936,11,2
2823,2,0
4416,17,3
2365,3,4
5137,15,5
4106,7,1
5705,18,4
2740,10,1
3421,5,4
4258,7,2
4973,1,4
5105,7,2
1576,20,4
4555,5,4
5562,2,3
3773,10,3
3803,15,3
3821,10,4
4715,8,2
6138,15,5
3993,8,0
4353,9,4
4548,2,4
4422,13,3
2316,12,1
6263,17,3
3396,19,4
2341,6,4
4152,19,5
6326,4,4
3356,2,3
3784,17,5
6046,13,4
3023,16,0
2803,6,5
6029,2,0
1810,16,4
2727,10,2
3074,20,4
1969,2,4
3202,15,1
2189,15,3
5548,7,4
6207,20,2
1676,17,5
3556,12,3
5306,14,4
5300,8,5
3428,16,4
4629,7,4
2454,20,2
2321,1,4
5143,7,5
5595,14,0
4997,9,2
5735,2,5
6463,19,0
2554,1,2
1684,8,3
2003,16,1
2575,12,5
4795,6,5
3742,18,4
4927,1,2
4691,6,5
1808,15,5
3368,19,5
3271,20,5
2656,15,3
1817,5,2
5390,19,5
5072,4,4
3643,18,2
5843,9,3
1995,19,0
4750,1,5
4205,14,5
4979,19,3
4512,5,4
5641,19,1
4927,19,5
3445,2,5
4530,7,1
3073,10,3
3879,11,5
2965,20,3
4883,10,5
4334,13,3
5748,18,2
4997,15,4
3890,8,2
5321,10,4
5118,15,5
2397,13,4
1984,10,1
5541,7,4
3680,1,2
6200,19,5
4203,4,2
4711,19,4
1585,13,2
5610,5,0
6157,10,1
5899,2,5
2318,15,5
3775,10,5
5551,9,3
5093,16,5
4808,20,5
2443,1,3
5734,20,4
2786,17,4
5481,5,5
3279,10,5
2886,3,0
2775,11,5
4771,1,3
2389,12,5
6449,7,5
5013,2,3
1855,9,5
4542,14,4
2704,6,5
2413,16,5
5261,20,2
2390,13,4
2805,14,2
6101,3,3
4507,14,5
3203,9,3
3285,3,5
4289,14,4
2034,7,4
5035,3,1
6527,1,4
2546,18,4
2440,10,4
2581,18,4
6526,9,5
4889,18,3
5702,5,4
4750,3,4
2542,11,1
1906,3,2
3437,11,5
1785,1,5
5234,3,1
2590,13,4
4438,16,4
4789,15,4
1755,6,4
4538,15,5
1641,14,4
3658,7,5
5563,4,3
2329,3,4
5244,14,4
4348,20,3
3202,2,4
4922,9,4
1641,13,2
3980,16,5
3192,19,0
3373,18,5
5580,11,1
4116,20,4
2021,12,3
6030,2,5
2719,1,4
4623,20,2
6493,7,4
5920,13,4
4677,16,0
6389,2,5
2520,13,1
6383,4,5
1805,13,1
2300,9,3
5169,17,0
3896,5,1
3806,20,4
3648,5,5
1813,18,4
4991,20,1
3572,16,4
2631,12,1
5729,9,4
4384,9,5
1666,12,1
4755,16,4
4138,16,2
2444,10,3
5905,2,0
3531,4,5
3623,16,3
4930,1,5
1918,16,5
4333,18,5
4947,15,4
4054,4,3
2019,13,1
6032,12,3
3971,8,4
2894,15,0
2785,9,5
1834,5,3
4171,3,3
4809,16,5
5236,19,5
3051,12,5
5291,8,4
3924,20,1
1671,3,2
4407,3,4
4435,10,1
4531,5,4
3568,4,4
1543,16,2
5315,7,2
5726,5,3
1983,18,2
5722,14,4
3544,10,5
3989,14,4
5897,4,2
2745,17,5
4958,1,4
2268,14,5
2950,1,5
5946,16,4
6321,4,4
5530,20,5
2751,20,2
2053,10,2
4175,2,3
2139,15,4
4089,8,5
3430,3,2
2392,11,3
5388,5,5
2755,3,0
4148,9,4
5375,10,4
1602,18,5
1729,7,5
3475,19,5
2968,3,3
6374,12,3
4160,17,4
1698,14,5
4246,13,2
3278,19,4
2868,12,2
5979,6,3
5858,5,4
4332,5,1
1558,17,5
6144,15,5
5770,20,3
4502,4,5
3708,8,3
4242,20,5
1664,9,2
6370,19,3
2156,15,2
6465,15,5
3873,6,5
5826,3,5
2627,3,5
3981,9,5
4730,20,4
1730,14,4
5991,4,5
2381,15,3
6522,19,3
5745,7,3
3307,20,5
2568,18,3
5644,11,3
3546,18,0
5723,2,3
4698,15,4
3126,1,5
2112,12,4
3155,7,4
3360,2,2
2938,17,5
6217,16,4
6249,19,5
2290,10,1
6157,15,2
4100,19,3
3498,17,3
3014,5,5
3028,13,5
5223,2,3
6161,8,3
5052,19,3
4302,16,3
5085,7,0
3586,5,2
1606,2,4
3202,17,5
3903,5,5
6069,12,3
4286,1,2
1938,9,3
2487,4,5
5396,12,5
4770,3,4
1563,1,4
2164,1,5
5857,19,4
2253,11,4
2588,10,2
4329,6,3
5484,13,3
5797,19,2
5989,11,5
5252,19,5
2981,17,3
5810,4,4
2979,19,3
3493,19,3
4227,3,3
5753,3,4
5962,4,3
3919,16,1
6096,9,4
5489,5,3
2775,6,5
2703,17,4
6486,9,5
5232,10,3
2764,13,5
1722,9,4
2173,20,1
4492,5,4
5478,18,5
1659,19,2
2036,14,4
2576,3,0
3261,17,4
2422,4,5
4775,11,5
4499,1,0
6496,8,2
3911,9,4
5741,14,5
3200,14,5
6117,20,4
5711,11,1
3867,16,4
4780,4,5
4122,2,1
1903,16,4
4296,5,4
5021,16,4
1550,4,4
5368,20,4
6474,15,5
3767,7,2
2049,14,5
3915,19,5
1904,6,4
5175,12,5
1763,1,4
4123,5,1
2936,14,4
1731,13,0
3423,7,4
2892,9,1
4086,7,0
2474,4,2
3537,19,5
1972,1,5
4583,2,4
5794,18,3
2844,14,5
3647,11,4
4579,8,4
1977,10,2
3716,4,1
3986,3,5
5104,5,1
6256,15,1
4364,17,0
2445,3,4
4051,19,5
2892,10,5
2276,16,3
4948,11,2
2969,13,5
3364,13,4
2521,7,1
5453,11,3
2657,18,4
3227,9,4
3925,17,1
2040,11,4
3068,2,4
5497,8,1
5875,19,4
4630,18,1
5339,2,1
4137,10,5
2291,7,4
3443,3,4
2176,7,5
3955,7,2
5236,15,5
3832,6,5
5789,16,3
3886,1,4
3459,8,3
2714,20,0
5404,18,4
5157,14,4
4583,8,5
6527,10,3
4101,12,3
1582,1,5
2800,6,3
3066,14,3
1554,10,4
3460,4,5
4870,2,2
4602,19,4
5860,19,2
4063,9,5
5109,19,4
2930,15,3
3311,9,5
4401,16,2
4492,4,5
2819,2,5
2851,1,5
4791,20,1
6446,18,3
2336,14,1
5825,7,5
1580,10,1
3887,15,5
2461,20,4
4171,18,3
2006,12,4
4957,11,5
2519,11,5
2787,5,2
5921,2,3
4331,13,5
5386,19,4
5025,8,4
4505,19,5
2472,16,4
4971,6,5
3027,1,4
1800,4,4
5770,14,1
4737,2,5
4183,13,3
4133,3,4
6081,19,4
2744,6,4
2671,13,3
4653,19,5
4737,13,5
4122,13,1
3522,4,5
3151,6,4
2078,9,5
5612,11,4
1594,4,1
2504,4,1
2853,13,4
4848,19,3
6054,13,3
5566,11,4
5059,10,3
5206,6,3
5484,9,2
2259,6,3
1572,10,2
2946,8,4
3103,9,4
1545,10,4
3801,13,3
5254,3,1
4156,8,4
5954,1,1
3280,9,0
4576,17,4
3576,7,5
3042,15,1
1745,5,3
3423,18,4
4008,19,4
1933,20,4
5801,11,5
6225,16,5
4419,11,4
3016,11,5
6089,11,5
3950,1,5
1724,7,4
2337,13,4
4127,7,2
3765,18,2
2904,5,4
5728,8,4
6203,20,2
3617,16,5
2369,15,2
2372,3,3
6171,9,4
1748,8,2
4619,2,2
2382,18,3
3311,12,2
3980,2,4
3405,19,5
3509,19,5
4423,20,3
5665,5,5
6393,10,3
1995,2,2
3682,10,3
3994,12,4
5689,2,4
5741,19,1
4895,2,2
3619,6,3
1728,17,0
5915,17,2
3972,15,3
5200,18,3
4957,13,5
5088,5,4
3687,14,1
4665,15,2
4411,13,4
2887,16,1
1982,12,3
3318,5,4
4869,17,5
5839,2,2
5934,12,2
1825,14,5
5399,17,2
4206,7,3
5366,16,5
2375,16,4
1636,4,4
6133,18,4
1799,15,1
4739,14,3
1807,12,3
4095,13,5
5597,12,5
2643,10,5
3705,18,3
3113,19,4
6180,17,2
1954,11,4
2223,20,4
4407,10,2
3271,8,4
1613,11,2
2878,9,1
2055,5,4
6325,5,4
4641,20,3
2863,5,5
1991,8,5
3454,8,5
2432,2,3
6105,15,5
5490,10,5
2641,10,4
6323,18,3
1816,8,4
5803,7,4
2652,15,5
4719,16,4
4015,20,0
5985,10,1
4293,2,3
2077,8,3
5098,17,2
6149,9,5
3442,11,5
6186,10,5
3312,12,2
6499,17,2
2636,18,5
5482,14,4
5159,19,1
2716,15,3
2118,18,4
5428,11,3
2934,10,5
2383,10,3
4041,7,2
2761,13,4
5955,17,5
5605,19,3
2470,19,3
3999,12,5
6225,13,2
3376,9,0
4297,8,5
2078,12,5
5972,20,4
2511,14,4
6475,9,2
6195,15,3
2061,13,3
3716,9,5
4602,13,5
3329,11,1
2277,1,5
3825,9,1
4145,7,2
1641,6,5
5135,8,4
5210,3,5
2378,13,3
5658,14,4
2578,6,5
2130,10,4
2606,20,5
2121,19,5
1569,13,0
5039,7,0
4494,2,2
3393,18,4
1714,2,4
2611,10,1
4561,11,4
3852,18,3
4153,10,2
3614,13,3
3218,5,5
3234,7,5
4473,8,4
4263,8,2
4935,15,2
3356,3,5
3999,15,3
4996,13,2
1762,20,4
4887,11,5
4245,20,5
2228,15,5
4211,10,5
6056,1,5
1606,10,5
2990,5,4
2750,15,2
4551,4,4
6336,1,5
5133,6,4
1574,11,2
2786,9,3
3336,3,3
2475,4,5
2951,4,5
2849,7,4
5166,17,5
5544,14,5
2890,8,2
5124,20,3
4873,9,2
2038,14,5
2966,20,3
6197,15,3
3143,19,5
1937,3,3
2254,17,5
1643,17,4
2189,2,4
5946,1,4
4849,15,1
6474,13,3
5613,9,4
3992,7,3
2891,13,5
5073,15,2
5044,9,2
5368,12,5
3101,13,5
3903,12,0
1740,17,2
2099,6,1
1653,6,4
4292,6,2
1948,8,2
3156,14,5
5327,7,1
6511,14,4
5751,1,5
3014,17,1
3782,19,3
3411,4,3
3182,8,3
4961,17,5
6117,19,1
3635,6,2
5743,14,3
2316,16,4
3968,12,5
1821,19,5
4528,20,4
2004,6,5
5576,2,4
3698,7,3
2143,9,5
3606,17,4
5417,13,2
6043,16,3
4967,20,5
5095,13,5
4277,13,5
3871,8,5
5393,10,5
6113,6,5
3822,12,4
5968,9,4
5400,4,5
4670,11,5
6168,17,4
4152,20,4
3271,19,3
2197,6,1
4048,16,5
1596,8,5
6402,15,4
5018,1,4
3893,17,5
2643,19,2
1891,14,4
5408,12,5
3015,12,3
5815,7,2
5343,15,4
3309,3,5
3532,20,3
4029,2,3
1996,4,2
5262,4,5
6386,17,4
3782,8,1
2656,20,4
4175,5,4
3162,9,2
4539,14,3
6006,15,4
5336,7,4
2963,9,5
2306,16,1
1681,10,5
2473,4,5
5524,8,2
5828,3,3
5398,19,3
3118,19,4
3649,5,1
4744,2,4
2016,19,3
2074,8,4
2333,5,3
3093,12,5
1857,14,5
4048,8,3
6265,6,1
2777,11,5
6452,2,4
2785,1,4
5166,13,4
6481,16,5
3251,6,1
4481,15,5
1687,19,5
3174,5,4
4914,15,2
2698,5,4
5499,3,5
4502,8,5
5853,12,5
3216,11,2
5080,18,4
4175,17,5
5335,5,4
3336,8,4
2662,11,4
3374,20,4
2194,6,3
1730,8,3
5232,9,4
4923,8,5
2961,19,1
6400,14,5
2115,3,3
2121,14,4
2345,6,5
2741,4,5
6281,6,0
3727,11,5
3370,16,3
5182,8,3
4521,8,5
4267,6,4
5299,10,5
4318,20,5
3994,17,3
4771,13,4
1592,20,1
6187,19,4
1849,4,3
5854,6,5
6101,6,2
3545,14,2
1637,2,5
5798,10,5
5077,18,5
6200,11,3
6205,6,3
3044,1,5
5099,4,3
5594,20,1
6523,19,5
2500,10,2
6049,13,2
2975,9,5
2550,12,3
6048,14,2
4113,3,5
5812,6,2
4268,20,2
3865,1,5
5530,7,5
5557,15,1
3051,20,4
3199,1,5
3843,1,3
6374,1,2
3683,16,4
2391,10,4
3057,12,4
1917,16,4
6228,6,4
5536,5,5
5238,5,4
3358,18,4
1559,6,3
4523,20,4
5303,13,4
1672,10,3
3401,2,4
2200,5,4
3435,17,3
4420,10,2
2510,7,5
2603,7,2
4666,9,1
4845,17,4
4365,15,5
1876,6,3
5036,20,5
4703,8,5
3261,19,2
1751,18,4
2199,1,3
2303,11,1
3167,17,2
2653,8,4
2838,20,2
5590,1,0
2511,7,5
5248,15,1
1911,15,2
1764,12,3
4433,13,4
1835,9,5
1983,3,5
3842,18,5
6075,13,2
4054,16,3
5807,5,5
2403,1,4
3543,5,0
2470,10,4
2972,4,5
6452,14,4
6199,18,5
2796,1,3
2133,17,4
5191,12,0
2382,3,5
6016,7,5
4093,13,4
1738,4,4
4673,3,3
2423,6,5
2911,12,4
3262,15,1
4008,14,0
6254,20,4
4755,19,5
3550,6,3
2774,17,5
4656,16,3
6407,18,2
5451,1,5
5327,17,1
5889,5,5
5231,14,4
5614,3,5
5681,19,2
3176,10,3
6425,17,5
5685,8,5
